UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency,Brand
1757,Air Conditioner,5,1,0,3,52,0,Daikin
1758,Induction,2,7,0,2,36,0,Miele
1759,Security System,6,2,1,4,4,1,Top Notch Infotronix
1760,Camera,4,9,1,3,11,1,Sony
1761,Camera,3,1,1,2,53,1,Pentax
1762,Microwave,1,2,1,3,24,1,Haier
1763,Induction,2,10,1,2,18,0,Electrolux
1764,Microwave,8,4,1,4,27,1,GE Appliances
1765,Induction,3,7,1,1,37,0,GE Appliances
1766,Camera,1,2,0,2,2,0,Fujifilm
1767,Washing Machine,4,6,0,2,15,0,IFB
1768,Induction,3,7,0,3,11,0,Fisher & Paykel
1770,Thermostat,3,8,0,0,56,0,Nest Labs
1771,Dishwasher,4,6,0,0,49,0,Samsung
1772,Security System,4,4,0,1,48,0,Zicom
1773,Smart Speaker,3,6,0,4,47,0,Harman Kardon
1774,Lights,4,6,1,2,23,1,Havells
1775,Induction,8,2,0,0,35,1,Fisher & Paykel
1776,Dishwasher,3,4,0,1,52,0,Samsung
1777,Security System,2,3,0,4,30,0,Hikvision India
1778,Lights,2,4,1,1,47,0,Osram
1779,Air Conditioner,4,8,0,0,24,0,Haier
1780,Smart Speaker,6,5,1,3,19,1,Sony
1781,Microwave,2,9,1,3,29,0,Haier
1782,Lights,6,3,0,4,13,0,Surya Roshni
1784,Camera,3,8,0,2,23,0,Canon
1785,Air Conditioner,6,6,0,0,12,0,Fujitsu
1786,Camera,3,6,0,3,49,0,Fujifilm
1787,Fan,5,1,1,3,48,1,Anchor Electricals
1788,Air Conditioner,2,4,0,1,41,0,LG Electronics
1789,Vacuum Cleaner,6,3,0,3,29,0,Black+Decker
1790,Dishwasher,1,10,0,1,6,0,Maytag
1791,Washing Machine,7,3,1,0,51,1,Siemens
1792,Lights,2,9,1,1,23,0,Crompton
1793,Lights,7,7,1,3,31,1,GE Lighting
1794,Thermostat,3,3,1,1,45,1,Honeywell
1795,Fridge,6,5,0,3,21,0,Whirlpool
1796,Washing Machine,3,8,0,4,24,0,Godrej Appliances
1797,Microwave,7,9,1,3,8,1,IFB
1798,Lights,1,2,0,3,44,0,Philips
1799,Lights,2,3,1,3,9,1,Syska
1800,Fan,4,3,0,4,22,0,Atomberg Technologies
1801,Air Conditioner,1,1,0,2,4,0,Fujitsu
1802,Security System,2,6,1,3,13,0,Dahua Technology India
1803,Air Conditioner,8,9,1,2,34,1,Fujitsu
1804,Washing Machine,8,4,0,0,3,1,Bosch
1805,Fridge,3,7,1,1,37,0,Bosch
1806,Camera,7,6,0,2,56,0,Samsung
1807,Smart Speaker,4,4,0,0,28,1,Sonos
1808,Fridge,2,1,0,1,26,0,Panasonic
1809,Smart Speaker,6,7,0,3,50,0,JBL
1810,Camera,5,9,1,3,53,0,Pentax
1811,Smart Speaker,8,7,0,3,46,0,Sony
1812,Smart Speaker,2,0,0,4,57,0,Amazon Echo
1813,Camera,5,2,0,4,34,0,Panasonic
1814,Vacuum Cleaner,1,1,1,4,15,1,Bissell
1815,Dishwasher,1,6,0,4,8,0,Maytag
1817,Washing Machine,8,1,1,0,35,1,Godrej Appliances
1818,Lights,6,8,1,3,24,1,Bajaj Electricals
1819,Fan,6,6,1,1,52,0,Crompton Greaves
1820,Vacuum Cleaner,4,7,1,4,52,0,Electrolux
1821,Washing Machine,3,10,1,1,55,0,Panasonic
1822,Thermostat,1,1,1,0,37,1,Nest Labs
1823,Fan,2,9,0,4,4,0,Khaitan Electricals
1824,Lights,3,1,0,0,55,0,Wipro Lighting
1825,Fridge,6,4,1,0,12,1,Haier
1826,Induction,4,9,1,2,19,1,Frigidaire
1827,Security System,1,9,1,0,15,1,Secureye
1829,Air Conditioner,1,6,1,0,30,1,Trane
1830,Camera,3,7,0,4,45,0,Nikon
1831,Smart Speaker,7,8,0,3,37,0,Amazon Echo
1832,Lights,5,1,1,0,12,1,Havells
1833,Fan,6,8,0,3,19,0,Bajaj Electricals
1834,Smart Speaker,4,5,1,0,34,1,Google Nest
1835,Lights,3,5,1,3,7,1,Havells
1836,Thermostat,1,4,1,1,28,1,Ecobee
1837,Microwave,7,5,0,2,55,0,Sharp
1838,Smart Speaker,6,9,1,3,28,1,Amazon Echo
1839,Smart Speaker,1,6,0,4,29,0,Bowers & Wilkins
1840,Fan,4,10,1,2,37,0,Anchor Electricals
1841,Fridge,4,2,1,2,20,1,Siemens
1842,Fridge,5,7,1,0,11,1,Hitachi
1843,Induction,8,8,1,3,50,0,Frigidaire
1844,Smart Speaker,5,7,1,2,50,0,Sony
1845,Smart Speaker,4,6,0,4,39,0,Google Nest
1846,Camera,1,6,1,4,42,0,Leica
1847,Induction,1,9,1,4,23,0,GE Appliances
1848,Induction,2,8,1,0,52,0,Miele
1850,Lights,6,9,1,3,20,1,Osram
1851,Thermostat,6,4,1,2,20,1,Ecobee
1852,Fridge,1,3,1,3,11,1,Godrej Appliances
1853,Camera,7,9,1,2,2,1,Samsung
1854,Induction,1,4,0,0,13,0,Whirlpool
1855,Security System,3,8,1,3,13,0,CP Plus
1856,Vacuum Cleaner,2,3,0,0,41,0,Kenmore
1857,Washing Machine,3,0,0,0,49,0,Whirlpool
1858,Microwave,2,5,0,3,15,0,Bosch
1859,Fan,4,1,0,3,56,0,Superfan
1860,Washing Machine,3,8,1,2,54,0,Panasonic
1861,Washing Machine,8,3,1,4,31,1,IFB
1862,Vacuum Cleaner,1,4,0,0,58,0,Black+Decker
1863,Thermostat,1,1,0,1,23,0,Sensi
1864,Thermostat,1,3,0,2,53,0,Tado
1865,Fan,5,8,1,2,22,1,Orient Electric
1866,Fridge,1,2,0,4,54,0,Siemens
1867,Washing Machine,7,7,0,4,16,0,Samsung
1868,Induction,4,9,0,0,57,0,Bosch
1869,Lights,4,7,0,2,42,0,Osram
1870,Lights,5,8,0,2,29,0,Surya Roshni
1871,Fridge,2,1,1,1,20,1,Voltas Beko
1872,Fan,2,3,0,0,28,0,Gorilla
1873,Induction,3,9,1,0,27,1,KitchenAid
1874,Air Conditioner,5,7,1,4,44,0,Daikin
1875,Induction,2,6,1,0,29,1,Electrolux
1876,Fridge,1,7,1,1,5,0,Voltas Beko
1877,Microwave,8,4,1,0,52,1,Haier
1879,Washing Machine,6,8,1,3,42,0,Voltas Beko
1880,Security System,6,7,1,1,38,0,Larsen & Toubro (L&T) Technology Services
1881,Camera,2,5,0,4,53,0,Sony
1882,Vacuum Cleaner,1,9,1,2,52,0,Hoover
1883,Microwave,1,3,0,0,38,0,Whirlpool
1884,Thermostat,6,3,0,4,44,0,Ecobee
1885,Washing Machine,5,9,0,4,53,0,Whirlpool
1886,Induction,6,8,0,0,51,0,GE Appliances
1887,Fan,8,5,0,2,2,0,Usha
1888,Fan,6,1,1,0,45,1,Atomberg Technologies
1889,Camera,1,2,0,2,54,0,Canon
1890,Vacuum Cleaner,2,7,0,1,20,0,Electrolux
1891,Fan,7,4,1,2,43,1,Havells
1892,Microwave,2,8,1,4,47,0,LG Electronics
1893,Camera,1,10,1,1,13,0,Olympus
1894,Washing Machine,6,8,1,3,26,1,Godrej Appliances
1895,Induction,3,4,0,1,35,0,Fisher & Paykel
1896,Air Conditioner,7,8,1,2,46,0,Trane
1897,Fridge,5,4,0,1,8,0,Siemens
1898,Microwave,1,2,1,1,28,1,GE Appliances
1899,Camera,8,0,1,3,41,1,Pentax
1900,Camera,2,4,1,2,15,1,Sony
1901,Fan,3,9,1,4,55,0,Crompton Greaves
1902,Dishwasher,3,2,1,1,50,1,Electrolux
1903,Washing Machine,1,2,0,0,8,0,Bosch
1904,Microwave,4,10,0,4,11,0,Panasonic
1905,Smart Speaker,1,0,0,1,29,0,Harman Kardon
1906,Thermostat,3,8,1,4,59,0,Ecobee
1907,Microwave,3,3,0,0,5,1,Morphy Richards
1908,Fridge,6,0,1,4,47,1,Hitachi
1909,Smart Speaker,6,9,1,4,47,0,Sony
1910,Vacuum Cleaner,1,1,0,0,59,0,Electrolux
1911,Thermostat,3,6,0,0,58,0,Sensi
1912,Vacuum Cleaner,3,3,1,0,7,1,iRobot
1913,Security System,1,1,1,3,53,0,Matrix Comsec
1914,Lights,6,1,0,0,18,1,Wipro Lighting
1915,Security System,6,1,1,4,28,1,Larsen & Toubro (L&T) Technology Services
1916,Lights,2,1,0,0,12,0,Philips
1917,Vacuum Cleaner,3,8,0,1,12,0,Bissell
1918,Thermostat,1,5,1,0,36,1,Nest Labs
1919,Lights,5,3,1,0,29,1,Osram
1920,Washing Machine,1,4,1,2,11,1,Panasonic
1921,Induction,8,9,1,4,53,0,Bosch
1922,Smart Speaker,6,9,0,4,6,0,Amazon Echo
1923,Vacuum Cleaner,3,7,1,1,21,1,Dyson
1924,Security System,5,9,0,3,10,0,Dahua Technology India
1925,Induction,7,3,0,2,59,0,Bosch
1926,Camera,5,4,1,1,32,1,Sony
1927,Dishwasher,2,6,0,1,47,0,Whirlpool
1928,Smart Speaker,3,6,1,4,33,1,Apple HomePod
1929,Camera,7,5,1,2,17,1,Samsung
1930,Smart Speaker,5,4,0,4,3,0,Sonos
1931,Security System,5,10,0,3,57,0,Matrix Comsec
1932,Fan,7,8,0,4,43,0,Orient Electric
1933,Fan,7,4,1,0,18,1,Khaitan Electricals
1934,Fridge,7,7,1,4,10,1,Samsung
1935,Vacuum Cleaner,1,3,0,0,53,0,Miele
1936,Fridge,4,1,1,1,41,1,Siemens
1937,Vacuum Cleaner,6,4,1,3,39,1,Electrolux
1938,Air Conditioner,6,4,0,0,43,0,Daikin
1939,Fridge,5,0,1,3,8,1,Samsung
1940,Smart Speaker,1,8,0,4,34,0,Sonos
1941,Security System,6,4,0,4,37,0,Godrej Security Solutions
1942,Microwave,6,6,0,1,41,0,Panasonic
1943,Lights,1,1,1,4,33,1,Havells
1944,Security System,4,2,0,0,49,0,Top Notch Infotronix
1945,Vacuum Cleaner,2,9,0,1,10,0,Eureka
1946,Smart Speaker,3,6,0,3,40,0,Sonos
1948,Smart Speaker,3,10,1,3,25,1,JBL
1949,Thermostat,4,4,0,2,42,0,Nest Labs
1950,Security System,5,3,1,0,41,1,Godrej Security Solutions
1951,Security System,5,9,0,0,36,0,Godrej Security Solutions
1952,Dishwasher,7,10,1,3,2,1,Maytag
1953,Lights,2,6,1,4,19,0,GE Lighting
1954,Induction,1,8,1,4,10,0,Fisher & Paykel
1955,Vacuum Cleaner,7,8,1,2,49,0,Dyson
1956,Induction,1,4,0,3,3,0,Electrolux
1957,Microwave,8,6,0,2,53,0,Panasonic
1958,Camera,7,8,1,3,19,1,Panasonic
1959,Thermostat,4,7,1,2,51,0,Tado
1960,Induction,8,0,1,3,26,1,Frigidaire
1961,Thermostat,1,3,0,0,54,0,Tado
1962,Vacuum Cleaner,3,2,1,2,51,0,Dyson
1963,Fridge,5,2,1,2,51,1,Whirlpool
1964,Washing Machine,3,9,0,3,47,0,Haier
1965,Security System,7,0,0,1,25,0,Matrix Comsec
1966,Lights,1,2,0,1,50,0,Eveready
1967,Microwave,4,3,0,0,17,1,Samsung
1968,Vacuum Cleaner,5,6,0,4,10,0,Shark
1969,Camera,5,5,0,4,56,0,Olympus
1970,Induction,2,2,1,0,46,1,Fisher & Paykel
1971,Camera,3,2,1,4,51,1,Canon
1972,Induction,7,2,0,3,55,0,Miele
1973,Vacuum Cleaner,2,5,1,1,50,0,Eureka
1974,Microwave,7,3,0,0,11,1,Samsung
1975,Lights,5,9,1,3,11,1,Wipro Lighting
1976,Microwave,6,5,0,0,12,1,Morphy Richards
1977,Induction,6,1,0,1,40,0,Miele
1978,Lights,2,7,1,4,48,0,Syska
1979,Fridge,5,3,1,3,57,1,Haier
1980,Lights,7,7,0,1,56,0,Havells
1981,Smart Speaker,4,3,0,0,8,1,JBL
1982,Washing Machine,8,6,0,2,24,0,Voltas Beko
1983,Air Conditioner,4,8,0,3,14,0,Carrier
1984,Microwave,1,9,0,0,23,0,Panasonic
1985,Thermostat,3,3,0,0,50,0,Ecobee
1986,Vacuum Cleaner,8,3,1,1,56,1,Electrolux
1987,Thermostat,3,5,1,0,53,1,Schneider Electric
1988,Smart Speaker,7,9,1,3,54,0,Bowers & Wilkins
1989,Lights,7,9,1,3,36,0,Eveready
1990,Fan,3,1,1,0,17,1,Havells
1991,Washing Machine,1,1,0,1,45,0,IFB
1992,Camera,6,5,0,3,5,0,Olympus
1993,Dishwasher,3,1,1,2,3,1,Whirlpool
1994,Fridge,6,4,0,4,9,0,Samsung
1995,Thermostat,4,2,1,1,20,1,Tado
1996,Fan,4,6,1,1,58,0,Usha
1997,Camera,6,10,0,4,50,0,Samsung
1998,Lights,3,10,0,4,20,0,Syska
1999,Induction,4,4,1,3,51,1,GE Appliances
2000,Fridge,3,6,1,0,19,1,Panasonic
2001,Induction,3,9,1,0,21,1,Samsung
2002,Fridge,4,1,1,2,16,1,Godrej Appliances
2003,Camera,7,7,0,0,33,0,Sony
2004,Vacuum Cleaner,3,4,1,2,5,1,Shark
2005,Camera,4,2,0,2,24,0,Leica
2006,Lights,5,4,1,1,15,1,Crompton
2007,Air Conditioner,2,1,1,1,26,1,Daikin
2008,Thermostat,2,7,0,3,44,0,Emerson
2009,Air Conditioner,7,3,0,4,25,0,Carrier
2010,Dishwasher,6,3,0,4,28,0,Samsung
2011,Thermostat,5,1,0,2,33,0,Sensi
2012,Air Conditioner,5,9,0,4,46,0,Trane
2014,Vacuum Cleaner,5,6,1,4,18,1,Kenmore
2015,Induction,4,6,1,3,38,0,Samsung
2016,Vacuum Cleaner,4,4,0,1,33,0,Eureka
2017,Lights,3,2,0,1,27,0,Syska
2018,Thermostat,1,7,0,2,49,0,Tado
2019,Lights,2,1,1,4,50,0,Syska
2020,Fan,8,1,0,0,15,1,Atomberg Technologies
2021,Induction,3,7,1,3,44,0,Samsung
2022,Microwave,4,2,1,4,13,1,IFB
2023,Security System,1,3,1,0,52,1,Matrix Comsec
2025,Vacuum Cleaner,6,5,1,3,4,1,Miele
2026,Air Conditioner,4,7,1,1,35,1,Haier
2027,Dishwasher,4,6,1,2,19,1,Whirlpool
2028,Washing Machine,2,6,0,4,31,0,Samsung
2029,Thermostat,6,7,1,3,25,1,Siemens
2030,Microwave,1,3,0,4,40,0,GE Appliances
2031,Smart Speaker,2,3,0,3,12,0,Harman Kardon
2032,Lights,4,4,1,1,12,1,Bajaj Electricals
2033,Fridge,2,3,1,2,42,0,Siemens
2034,Induction,2,10,0,0,25,0,Frigidaire
2035,Fan,5,8,1,0,33,1,Khaitan Electricals
2036,Microwave,5,2,0,1,37,0,IFB
2037,Smart Speaker,7,0,0,3,28,0,Harman Kardon
2038,Fan,3,1,0,1,52,0,Gorilla
2039,Microwave,1,3,1,2,43,0,Haier
2040,Air Conditioner,2,1,0,0,9,0,LG Electronics
2041,Dishwasher,8,5,0,4,14,0,GE Appliances
2042,Dishwasher,5,9,1,0,3,1,KitchenAid
2043,Fridge,6,7,1,2,5,1,Whirlpool
2045,Camera,4,4,0,1,26,0,Panasonic
2047,Vacuum Cleaner,5,8,1,0,41,1,Dyson
2048,Dishwasher,7,8,0,4,18,0,Electrolux
2049,Fan,8,9,0,1,38,0,Bajaj Electricals
2050,Vacuum Cleaner,4,5,1,4,21,1,iRobot
2051,Dishwasher,4,7,1,4,57,0,Bosch
2052,Dishwasher,8,1,0,3,39,0,Fisher & Paykel
2053,Camera,5,6,1,0,16,1,Leica
2054,Lights,1,3,0,1,40,0,Osram
2055,Microwave,4,4,0,3,23,0,IFB
2056,Camera,2,6,1,3,29,0,Pentax
2057,Lights,4,3,0,3,10,0,Bajaj Electricals
2058,Smart Speaker,4,1,0,2,58,0,Google Nest
2059,Vacuum Cleaner,5,0,1,2,5,1,Hoover
2060,Fridge,3,0,0,3,11,0,Hitachi
2061,Fridge,1,0,1,2,29,1,Godrej Appliances
2062,Induction,4,1,0,1,53,0,KitchenAid
2063,Thermostat,7,2,1,0,45,1,Honeywell
2064,Air Conditioner,5,2,1,1,27,1,Daikin
2065,Camera,3,10,1,0,52,1,GoPro
2066,Fridge,7,3,1,2,34,1,Haier
2067,Washing Machine,7,1,1,1,14,1,LG Electronics
2068,Camera,2,6,1,4,41,0,Canon
2070,Microwave,6,7,0,0,10,0,Panasonic
2071,Air Conditioner,7,3,1,0,42,1,Panasonic
2072,Induction,8,6,0,4,58,0,Miele
2073,Induction,7,7,1,4,51,0,Fisher & Paykel
2074,Washing Machine,5,7,1,3,11,1,Godrej Appliances
2075,Security System,4,7,0,2,11,0,eSSL Security
2077,Vacuum Cleaner,2,9,0,1,19,0,Kenmore
2078,Camera,4,6,1,1,24,1,Olympus
2079,Air Conditioner,5,4,1,2,54,1,Carrier
2080,Fan,5,6,0,3,1,0,Usha
2081,Microwave,6,8,1,1,12,1,Sharp
2082,Camera,2,0,1,0,47,1,Olympus
2083,Lights,5,10,1,0,14,1,Syska
2084,Camera,1,2,0,0,3,0,Pentax
2085,Dishwasher,3,5,0,4,52,0,Miele
2086,Washing Machine,6,9,0,4,45,0,Samsung
2087,Microwave,6,2,0,2,50,0,Samsung
2088,Thermostat,8,5,0,1,32,0,Ecobee
2089,Washing Machine,2,1,1,4,16,1,Bosch
2090,Air Conditioner,4,4,0,0,38,0,Haier
2091,Fan,3,2,0,4,10,0,Anchor Electricals
2092,Camera,4,4,1,0,17,1,Sony
2093,Thermostat,7,4,1,1,49,1,Nest Labs
2094,Lights,6,10,0,2,40,0,Eveready
2095,Fan,7,10,1,3,4,1,Orient Electric
2096,Dishwasher,2,1,1,3,15,1,Maytag
2097,Dishwasher,7,7,1,0,33,1,Fisher & Paykel
2098,Vacuum Cleaner,1,1,0,4,39,0,Hoover
2099,Induction,7,0,1,4,57,1,Electrolux
2100,Fan,3,1,1,0,10,1,Bajaj Electricals
2101,Lights,3,10,0,1,7,0,Crompton
2102,Lights,4,9,1,0,33,1,Crompton
2103,Dishwasher,8,2,1,1,17,1,GE Appliances
2104,Smart Speaker,1,2,0,2,12,0,Google Nest
2105,Induction,3,2,0,2,17,0,GE Appliances
2106,Fridge,7,5,0,0,47,0,Voltas Beko
2107,Washing Machine,3,6,1,2,56,0,Haier
2108,Vacuum Cleaner,2,2,0,4,16,0,Miele
2109,Thermostat,3,8,0,1,55,0,Emerson
2110,Smart Speaker,3,3,1,3,14,1,Harman Kardon
2111,Fan,7,9,1,3,3,1,Khaitan Electricals
2112,Vacuum Cleaner,6,7,1,2,51,0,Shark
2113,Dishwasher,4,4,1,1,44,1,Maytag
2114,Vacuum Cleaner,8,8,1,4,51,0,Hoover
2115,Dishwasher,4,8,0,3,50,0,Samsung
2116,Induction,1,3,0,4,30,0,KitchenAid
2117,Lights,2,3,0,4,46,0,Havells
2118,Security System,4,9,1,3,52,0,eSSL Security
2119,Vacuum Cleaner,1,2,0,3,55,0,Shark
2120,Smart Speaker,8,1,1,2,41,1,Apple HomePod
2121,Air Conditioner,6,5,1,1,35,1,Daikin
2122,Air Conditioner,2,8,0,0,26,0,Panasonic
2123,Fridge,5,8,0,1,55,0,Panasonic
2124,Smart Speaker,6,9,1,0,12,1,Sonos
2125,Fridge,8,5,1,3,31,1,Whirlpool
2126,Microwave,7,1,0,4,52,0,Whirlpool
2127,Security System,4,6,0,1,17,0,CP Plus
2128,Microwave,6,8,1,4,37,0,Samsung
2129,Lights,5,1,1,1,8,1,Bajaj Electricals
2130,Vacuum Cleaner,4,2,1,1,19,1,Hoover
2131,Fan,1,0,1,4,26,1,Atomberg Technologies
2132,Dishwasher,1,6,0,2,4,0,Miele
2133,Thermostat,4,9,0,3,15,0,Nest Labs
2134,Camera,2,7,1,2,51,0,Samsung
2136,Fan,6,1,0,1,58,0,Orient Electric
2138,Security System,5,8,1,1,30,1,Larsen & Toubro (L&T) Technology Services
2139,Induction,4,3,1,0,48,1,GE Appliances
2140,Fan,8,10,1,1,56,0,Havells
2141,Camera,4,3,1,4,42,1,Canon
2142,Washing Machine,1,9,1,1,24,0,Siemens
2143,Lights,4,9,0,0,46,0,Osram
2144,Washing Machine,7,8,1,1,52,0,Haier
2145,Induction,8,6,0,0,43,0,Frigidaire
2146,Thermostat,4,1,0,3,34,0,Johnson Controls
2147,Vacuum Cleaner,3,5,0,1,19,0,Dyson
2148,Microwave,7,4,1,0,3,1,Samsung
2149,Washing Machine,2,8,1,3,4,0,Panasonic
2150,Fridge,5,8,1,4,11,1,Haier
2151,Security System,3,9,0,2,13,0,CP Plus
2153,Washing Machine,3,8,1,4,18,1,Godrej Appliances
2154,Thermostat,2,9,1,3,19,0,Honeywell
2155,Camera,6,8,0,4,44,0,GoPro
2156,Smart Speaker,8,1,0,1,33,0,Sonos
2157,Dishwasher,2,1,0,2,56,0,Maytag
2158,Thermostat,7,0,1,0,38,1,Ecobee
2159,Security System,1,6,0,3,3,0,CP Plus
2160,Security System,4,6,0,2,49,0,eSSL Security
2161,Microwave,1,10,0,3,35,0,Panasonic
2162,Vacuum Cleaner,7,4,1,4,1,1,Black+Decker
2163,Fridge,6,3,1,3,35,1,Samsung
2164,Lights,5,6,1,3,36,0,Philips
2165,Fan,7,8,0,4,38,0,Orient Electric
2166,Camera,5,9,0,4,39,0,Fujifilm
2167,Washing Machine,8,8,0,2,55,0,IFB
2168,Smart Speaker,6,4,0,0,25,1,Bowers & Wilkins
2169,Smart Speaker,7,6,1,4,40,0,Sony
2170,Camera,4,9,0,2,13,0,Fujifilm
2171,Smart Speaker,1,5,0,3,4,0,Sony
2172,Fan,4,2,1,3,6,1,Orient Electric
2173,Microwave,1,2,0,1,11,0,LG Electronics
2174,Fridge,5,0,0,4,1,0,Samsung
2175,Thermostat,4,7,0,2,8,0,Emerson
2176,Induction,5,1,1,2,54,1,Samsung
2178,Smart Speaker,2,3,1,2,40,0,Bose
2179,Microwave,4,6,0,4,52,0,Bosch
2180,Smart Speaker,8,4,1,2,9,1,Apple HomePod
2181,Microwave,3,7,1,1,36,0,Panasonic
2182,Lights,3,1,1,3,49,1,Crompton
2183,Lights,6,1,0,3,39,0,Philips
2184,Thermostat,5,5,0,2,42,0,Ecobee
2185,Air Conditioner,3,3,1,2,37,0,Daikin
2186,Induction,3,3,1,2,42,1,KitchenAid
2187,Fan,2,1,0,2,59,0,Khaitan Electricals
2188,Microwave,8,9,1,1,44,0,Haier
2189,Washing Machine,1,7,0,4,21,0,LG Electronics
2190,Microwave,3,1,0,1,20,0,Bosch
2192,Lights,2,10,1,1,1,0,Bajaj Electricals
2193,Washing Machine,6,7,0,3,35,0,Godrej Appliances
2194,Fridge,2,4,0,1,59,0,Siemens
2195,Air Conditioner,1,7,0,2,28,0,LG Electronics
2196,Dishwasher,4,8,1,1,7,1,Electrolux
2198,Dishwasher,1,5,1,4,56,0,Whirlpool
2199,Fridge,6,4,1,3,44,1,Godrej Appliances
2200,Thermostat,6,0,0,4,9,0,Lux Products Corporation
2201,Dishwasher,7,9,1,4,1,1,KitchenAid
2202,Microwave,7,6,1,3,36,0,GE Appliances
2203,Microwave,6,2,1,2,34,1,Sharp
2204,Security System,1,9,1,2,34,0,CP Plus
2205,Fridge,6,9,0,2,17,0,Hitachi
2206,Lights,7,10,0,3,53,0,Crompton
2207,Security System,6,9,1,1,32,1,Dahua Technology India
2208,Vacuum Cleaner,4,10,1,0,2,1,iRobot
2209,Dishwasher,2,3,1,1,36,0,Miele
2210,Fan,7,8,1,1,25,1,Atomberg Technologies
2211,Fridge,6,8,1,4,43,0,Godrej Appliances
2212,Lights,8,2,0,0,51,0,Syska
2213,Microwave,1,1,0,2,56,0,Sharp
2214,Thermostat,2,10,0,1,26,0,Lux Products Corporation
2215,Lights,2,3,0,3,45,0,Eveready
2216,Thermostat,6,9,1,1,54,0,Tado
2217,Induction,2,0,1,2,26,1,Electrolux
2218,Air Conditioner,1,0,0,1,21,0,Daikin
2219,Thermostat,8,5,0,4,18,0,Johnson Controls
2221,Thermostat,7,7,1,1,29,1,Siemens
2222,Smart Speaker,3,6,1,4,51,0,Apple HomePod
2223,Induction,7,1,1,3,24,1,Whirlpool
2224,Smart Speaker,5,2,0,0,47,0,Ultimate Ears
2225,Air Conditioner,7,4,0,1,28,0,Daikin
2226,Air Conditioner,7,2,1,3,12,1,Trane
2228,Fan,1,4,1,3,11,1,Anchor Electricals
2229,Fridge,2,1,0,2,27,0,Voltas Beko
2230,Washing Machine,5,5,1,1,23,1,Panasonic
2231,Thermostat,7,1,1,1,33,1,Honeywell
2232,Smart Speaker,4,1,0,1,16,0,Google Nest
2233,Security System,5,2,1,0,28,1,Hikvision India
2234,Security System,2,9,1,3,28,0,Secureye
2235,Air Conditioner,6,9,1,1,45,0,Trane
2236,Camera,8,8,1,4,38,0,Fujifilm
2237,Induction,2,3,0,2,55,0,KitchenAid
2238,Camera,4,3,1,0,6,1,Fujifilm
2239,Smart Speaker,1,6,0,2,42,0,JBL
2240,Smart Speaker,5,7,1,3,59,0,Apple HomePod
2241,Induction,4,10,0,4,29,0,Miele
2242,Microwave,1,1,1,3,34,1,GE Appliances
2243,Microwave,4,1,1,1,57,1,Bosch
2244,Dishwasher,3,7,0,2,3,0,Whirlpool
2245,Smart Speaker,4,8,1,4,6,1,Amazon Echo
2246,Washing Machine,5,8,1,2,48,0,LG Electronics
2248,Washing Machine,6,10,1,4,56,0,Godrej Appliances
2249,Fridge,6,5,1,0,13,1,Godrej Appliances
2250,Fan,3,9,1,4,36,0,Gorilla
2251,Induction,1,10,1,1,15,0,Whirlpool
2252,Lights,6,8,1,2,6,1,Syska
2253,Fridge,8,3,0,2,33,0,Hitachi
2254,Camera,2,2,0,3,41,0,Panasonic
2255,Fridge,3,6,1,4,12,1,Whirlpool
2256,Washing Machine,2,5,1,4,57,0,Samsung
2257,Vacuum Cleaner,5,9,0,0,55,0,Shark
2258,Microwave,1,1,0,4,43,0,Panasonic
2259,Thermostat,3,3,0,2,13,0,Johnson Controls
2260,Fridge,6,8,0,4,33,0,Panasonic
2261,Microwave,5,1,0,3,51,0,Sharp
2262,Induction,3,3,0,3,28,0,Miele
2263,Dishwasher,3,4,1,2,53,1,LG Electronics
2264,Smart Speaker,5,6,1,2,36,0,Sonos
2266,Dishwasher,1,9,1,4,55,0,GE Appliances
2267,Air Conditioner,7,5,1,4,25,1,Panasonic
2268,Smart Speaker,1,9,0,1,17,0,Google Nest
2269,Induction,6,5,0,0,37,0,Electrolux
2270,Microwave,7,3,0,4,19,0,IFB
2271,Camera,2,2,0,1,35,0,Pentax
2272,Microwave,3,0,0,1,43,0,Panasonic
2273,Security System,5,5,0,3,34,0,Secureye
2274,Induction,7,1,1,4,54,1,Electrolux
2275,Camera,8,4,1,1,46,1,Pentax
2276,Lights,6,6,0,3,6,0,GE Lighting
2277,Thermostat,1,3,1,0,19,1,Tado
2278,Vacuum Cleaner,5,2,0,3,1,0,Dyson
2279,Induction,3,8,1,0,7,1,Frigidaire
2280,Camera,4,9,0,2,34,0,Fujifilm
2281,Fridge,1,1,0,2,56,0,Siemens
2282,Washing Machine,2,2,1,3,19,1,IFB
2283,Air Conditioner,6,10,0,2,33,0,Trane
2284,Camera,4,0,1,4,26,1,Sony
2285,Security System,3,10,1,3,41,0,Top Notch Infotronix
2286,Camera,3,0,0,1,53,0,Leica
2287,Fridge,7,9,0,4,49,0,Whirlpool
2288,Camera,6,3,0,3,42,0,Olympus
2289,Lights,2,9,1,0,27,1,Osram
2290,Fridge,1,3,1,2,38,0,Panasonic
2291,Thermostat,2,7,0,2,26,0,Ecobee
2292,Thermostat,7,1,0,2,35,0,Honeywell
2293,Fan,5,2,0,3,59,0,Atomberg Technologies
2294,Dishwasher,4,8,0,4,20,0,GE Appliances
2295,Air Conditioner,5,5,0,0,24,0,Mitsubishi Electric
